timeStamp,label,threadName,Latency
1516797487344,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,152
1516797487308,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,195
1516797487303,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,205
1516797487324,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,191
1516797487359,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,192
1516797487424,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,203
1516797487497,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,156
1516797487503,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,197
1516797487508,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,198
1516797487515,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,196
1516797487551,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,196
1516797487653,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,155
1516797487627,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,190
1516797487700,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,196
1516797487706,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,195
1516797487711,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,193
1516797487747,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,195
1516797487808,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,150
1516797487817,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,191
1516797487896,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,195
1516797487904,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,192
1516797487901,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,195
1516797487958,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,150
1516797487942,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,198
1516797488008,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,195
1516797488108,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,149
1516797488096,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,193
1516797488096,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,193
1516797488091,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,200
1516797488140,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,195
1516797488203,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,195
1516797488257,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,170
1516797488290,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,190
1516797488290,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,194
1516797488292,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,197
1516797488336,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,203
1516797488427,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,155
1516797488398,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,194
1516797488480,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,189
1516797488484,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,191
1516797488489,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,193
1516797488582,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,150
1516797488539,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,195
1516797488593,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,189
1516797488669,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,196
1516797488676,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,196
1516797488682,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,193
1516797488732,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,150
1516797488734,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,190
1516797488782,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,194
1516797488882,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,152
1516797488866,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,195
1516797488872,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,194
1516797488875,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,193
1516797488924,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,192
1516797488976,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,196
1516797489034,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,165
1516797489061,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,194
1516797489066,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,192
1516797489068,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,199
1516797489116,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,192
1516797489199,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,151
1516797489172,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,201
1516797489255,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,197
1516797489268,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,194
1516797489259,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,203
1516797489308,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,196
1516797489350,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,159
1516797489374,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,199
1516797489452,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,194
1516797489509,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,153
1516797489462,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,215
1516797489462,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,215
1516797489504,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,191
1516797489573,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,196
1516797489662,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,151
1516797489646,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,190
1516797489677,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,194
1516797489677,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,203
1516797489695,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,193
1516797489769,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,195
1516797489814,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,156
1516797489836,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,191
1516797489871,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,199
1516797489889,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,196
1516797489880,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,205
1516797489970,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,154
1516797489964,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,193
1516797490027,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,197
1516797490070,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,191
1516797490124,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,149
1516797490085,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,188
1516797490085,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,190
1516797490157,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,194
1516797490224,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,193
1516797490273,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,150
1516797490261,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,196
1516797490273,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,189
1516797490275,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,193
1516797490351,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,194
1516797490423,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,150
1516797490417,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,198
1516797490457,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,190
1516797490462,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,190
1516797490468,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,194
1516797490573,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,159
1516797490546,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,191
1516797490615,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,190
1516797490647,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,188
1516797490652,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,189
1516797490662,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,193
1516797490732,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,152
1516797490737,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,194
1516797490805,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,194
1516797490836,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,188
1516797490841,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,188
1516797490884,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,153
1516797490855,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,191
1516797490931,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,195
1516797491037,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,150
1516797490999,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,193
1516797491029,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,189
1516797491024,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,196
1516797491046,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,192
1516797491126,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,191
1516797491187,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,149
1516797491192,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,192
1516797491218,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,198
1516797491220,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,196
1516797491238,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,204
1516797491336,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,148
1516797491317,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,192
1516797491384,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,194
1516797491416,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,195
1516797491416,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,195
1516797491443,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,194
1516797491484,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,153
1516797491509,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,193
1516797491578,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,198
1516797491637,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,153
1516797491612,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,193
1516797491612,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,194
1516797491637,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,196
1516797491702,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,193
1516797491791,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,152
1516797491777,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,193
1516797491805,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,192
1516797491806,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,191
1516797491833,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,198
1516797491895,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,196
1516797491943,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,154
1516797491970,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,194
1516797491997,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,194
1516797491997,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,194
1516797492031,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,192
1516797492097,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,151
1516797492091,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,193
1516797492164,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,187
1516797492192,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,192
1516797492192,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,192
1516797492248,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,152
1516797492223,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,198
1516797492285,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,193
1516797492352,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,194
1516797492400,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,152
1516797492384,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,195
1516797492384,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,196
1516797492422,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,194
1516797492478,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,194
1516797492552,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,145
1516797492546,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,201
1516797492579,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,194
1516797492580,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,193
1516797492616,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,192
1516797492697,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,161
1516797492673,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,193
1516797492747,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,205
1516797492773,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,195
